cluster_id,sample_id,n_spots,label,label_name,plasma_mean,tregs_mean,chemo_mean,myl_sup_mean,composite_mean
4440,GSM5924031_ffpe_c_3,42,0,immunogenic,0.8748230441411335,0.11693742099735471,0.5714806246321725,0.30580889173515036,0.26264113644094955
4459,GSM5924031_ffpe_c_3,4,-1,uncertain,1.7545312023162842,0.1466417740782102,0.08658871716923183,0.08998310602072515,0.24027925494621372
4462,GSM5924031_ffpe_c_3,3,1,tolerogenic,1.4053297572665742,0.45098382830619804,1.217216670713842,0.2377286509632663,0.31708865331280717
4488,GSM5924031_ffpe_c_3,3,0,immunogenic,1.278977640999688,0.04098481085565355,0.290244323637349,0.06574059720793955,0.26671936755413167
4491,GSM5924031_ffpe_c_3,3,0,immunogenic,1.0489026196797686,0.09438209030363297,0.9137527910547224,0.43792805655636774,0.23527173645680224
4497,GSM5924031_ffpe_c_3,4,0,immunogenic,1.0525705607732139,0.051921567767858515,0.2531528557189787,0.14365868285448863,0.2474174042925754
4498,GSM5924031_ffpe_c_3,12,1,tolerogenic,1.6076962435245516,0.15854349301920997,0.30357489712310565,0.18198224982428632,0.293107100068706
4501,GSM5924031_ffpe_c_3,20,0,immunogenic,1.2569758736292522,-0.003667013183236123,0.36577129669562736,0.07096008415174004,0.24772875838234393
4502,GSM5924031_ffpe_c_3,9,0,immunogenic,0.5003099144829645,0.03800073915057712,0.43550386145192505,0.25145067697689855,0.22020377085606432
4505,GSM5924031_ffpe_c_3,38,0,immunogenic,1.957085359974911,0.056818523406982444,0.2948862151507682,0.15387585789900013,0.31134128274366524
4508,GSM5924031_ffpe_c_3,4,1,tolerogenic,0.584363481203715,0.15536206612984338,1.2282874620322026,0.2335022967271131,0.2825754130328134
4514,GSM5924031_ffpe_c_3,6,0,immunogenic,1.4287547609541154,0.023559082183572985,0.4005588937287379,0.1514261231277928,0.2539436163028348
4525,GSM5924031_ffpe_c_3,4,0,immunogenic,1.4678445816040038,-0.031189235448837282,0.658408152936685,0.35650021006362603,0.26837509707050267
4538,GSM5924031_ffpe_c_3,3,0,immunogenic,1.4205574936336942,-0.01327097177505493,0.15677620967229208,-0.02552569333953088,0.2372306815781259
4544,GSM5924031_ffpe_c_3,6,1,tolerogenic,1.2177245733473037,0.211741010679139,-0.054097104855258045,0.39095064004262287,0.23165908847455385
4553,GSM5924031_ffpe_c_3,14,0,immunogenic,1.013944908096677,-0.007885483020827883,0.23830407765434589,0.13443743264004268,0.2242573265204097
4557,GSM5924031_ffpe_c_3,7,0,immunogenic,1.502868515423366,-0.012118961967173079,0.6449214208005654,0.060681525074902376,0.32909825993972835
4572,GSM5924031_ffpe_c_3,4,0,immunogenic,0.85671506802241,-0.049625642150640484,0.4007448572101015,0.18825099450169186,0.221348352983867
4579,GSM5924031_ffpe_c_3,9,0,immunogenic,0.7890326835491039,0.04863755930353096,0.6010818366383597,0.18629774983081754,0.23608341238125125
4595,GSM5924031_ffpe_c_3,3,0,immunogenic,0.9476055738661023,0.008679259618123372,0.5206237373127279,0.12596995718150025,0.21444707376295602
4601,GSM5924031_ffpe_c_3,4,0,immunogenic,0.8158811020851136,0.11948901861906051,0.4675324128733741,0.15176715778582023,0.23975742505064107
4609,GSM5924031_ffpe_c_3,3,0,immunogenic,1.118105992211236,-0.03290972305668725,0.41156454118413954,0.2031263852360273,0.24270029629618703
4634,GSM5924031_ffpe_c_3,4,0,immunogenic,1.0098260418574014,0.03203913420438767,0.26260261734326684,0.30582807100180426,0.2139132684199107
4655,GSM5924031_ffpe_c_3,4,-1,uncertain,1.3535944032669067,-0.028086633384227754,0.13470045153540794,0.13892643614248795,0.21154784698377216
4658,GSM5924031_ffpe_c_3,4,1,tolerogenic,0.8976757605870564,0.1515254814426104,0.6183830620062472,0.4639213464476846,0.27712541916988265
4659,GSM5924031_ffpe_c_3,5,0,immunogenic,1.2525498784383138,-0.036663500269254044,0.26867127418518066,0.0687178882444748,0.23977226105658103
4685,GSM5924031_ffpe_c_3,8,0,immunogenic,1.4183478379249572,0.015091843580206233,0.48546882440345457,0.04027690357632107,0.2589637719566134
4691,GSM5924031_ffpe_c_3,10,1,tolerogenic,1.9637230224609372,0.12411107679208119,0.12081457575162251,0.21335244316043278,0.2712294266934866
4707,GSM5924031_ffpe_c_3,24,0,immunogenic,1.690248414410485,0.045082928397589254,0.15121704837940758,0.15217518635370114,0.24366278481944795
4714,GSM5924031_ffpe_c_3,3,-1,uncertain,1.5907800907558867,0.040149918463495034,0.06377673951865047,-0.09722734428816775,0.22138168981272552
4731,GSM5924031_ffpe_c_3,3,0,immunogenic,1.0322462283240423,0.06536896811591254,0.26674109516721783,0.07836092289048013,0.22527162445644722
4751,GSM5924031_ffpe_c_3,3,0,immunogenic,1.068715320163303,-0.04530829495853848,0.30433070719844163,0.11865015904911437,0.22090827678829073
4754,GSM5924031_ffpe_c_3,3,0,immunogenic,1.1489321941799588,0.05492698351542155,0.5594120005565862,-0.05993718482829905,0.27754221440000454
4760,GSM5924031_ffpe_c_3,12,0,immunogenic,0.8003213653299542,-0.05498190769718753,0.39717606733543703,0.06100628588737462,0.2373455778295702
4770,GSM5924031_ffpe_c_3,6,0,immunogenic,1.7390193928612605,0.016127928230497572,0.33345090143809014,0.09910016140151105,0.2461775494844148
4772,GSM5924031_ffpe_c_3,12,0,immunogenic,0.922014995680915,0.022546761383612945,0.34241718946883976,0.11498581016505206,0.22673170406194376
4810,GSM5924031_ffpe_c_3,11,0,immunogenic,0.5285977788404984,0.1280220689376195,0.6293948242924867,0.3009894442186102,0.2623644135142783
4815,GSM5924031_ffpe_c_3,7,1,tolerogenic,1.2784398124331522,0.18295768329075407,0.5419524736046619,0.26367544811353366,0.24645748625764982
4825,GSM5924031_ffpe_c_3,5,1,tolerogenic,1.5250597464243572,0.17041802112261453,0.32381465410945387,0.2544444548481642,0.309761862440915
4826,GSM5924031_ffpe_c_3,6,-1,uncertain,2.1291793717278376,-0.026612674262788558,-0.11360112841081138,0.10463768448492494,0.2507908681309677
4839,GSM5924031_ffpe_c_3,9,0,immunogenic,1.3360307124808983,0.07141879735169587,0.5180640911012386,0.04786170757178103,0.30005371757407356
4840,GSM5924031_ffpe_c_3,3,0,immunogenic,0.887418426937527,0.05140448199378119,0.7516643338733249,0.08213814260180953,0.26183401082032
4876,GSM5924031_ffpe_c_3,9,0,immunogenic,0.942504917074133,-0.06981936339978818,0.2113026106932883,0.054053958283797957,0.22046927320956863
4880,GSM5924031_ffpe_c_3,5,0,immunogenic,1.4943956788380943,0.00030184181531270614,0.30834886955492424,0.025474672991820053,0.2554111096292726
4885,GSM5924031_ffpe_c_3,5,1,tolerogenic,1.0483216263453166,0.16436108287175497,0.12455527421199912,0.23941802766588002,0.24147063282746553
4921,GSM5924031_ffpe_c_3,3,-1,uncertain,0.809521763059828,-0.021777974698278635,0.12049256791972152,0.006665009039419671,0.2451752412545715
4923,GSM5924031_ffpe_c_3,4,0,immunogenic,0.45656347115834556,0.020623030811548225,1.493447879649172,0.26410530040962527,0.32911110123683296
4931,GSM5924031_ffpe_c_3,9,0,immunogenic,0.6899440659417047,0.034603543391934145,0.7652917982619485,0.30526799778344255,0.2691159840588746
4933,GSM5924031_ffpe_c_3,5,0,immunogenic,1.8665683453877766,0.12093363376458485,1.0069805790679625,0.10992016137248337,0.4011987332308318
4947,GSM5924031_ffpe_c_3,5,0,immunogenic,0.2788491611480713,0.08732721606890362,0.4496233159845525,0.32340122155468876,0.23057961729750182
4977,GSM5924031_ffpe_c_3,4,0,immunogenic,1.797175052165985,0.1403855337699254,0.3274463550610976,0.3969172354900476,0.29513207144635867
4986,GSM5924031_ffpe_c_3,11,0,immunogenic,0.8099072990995464,0.05240212950742606,0.5089203759111102,0.3112495325594676,0.2392622057275642
4989,GSM5924031_ffpe_c_3,6,0,immunogenic,0.8132574399312338,0.007609616551134318,0.5962393834735409,0.04638236026571255,0.2588971735168607
5022,GSM5924031_ffpe_c_3,17,0,immunogenic,1.864696538027595,0.028891549805800124,0.6350968004122988,0.240659876636147,0.299373577995475
5030,GSM5924031_ffpe_c_3,6,0,immunogenic,1.2030201011233859,-0.019361502660645374,0.7854463291489315,0.009406715731829524,0.3123267067721232
5044,GSM5924031_ffpe_c_3,5,1,tolerogenic,2.1505496915181475,0.13017269762357078,0.1166540588995423,0.3377622779692062,0.3017479399503311
5045,GSM5924031_ffpe_c_3,5,0,immunogenic,1.1399803873697916,0.062071458061536154,0.6961749924553765,0.2903958137589272,0.28696294970077857
5060,GSM5924031_ffpe_c_3,4,0,immunogenic,1.0196424253781637,-0.03626531889041265,0.1878949286359729,0.1943078314415132,0.22076869472102958
5069,GSM5924031_ffpe_c_3,4,0,immunogenic,1.1223086007436116,0.08475372622410457,0.6131753912477782,-0.017537211769759066,0.23987070267962335
5090,GSM5924031_ffpe_c_3,3,0,immunogenic,0.971603062947591,-0.08543157365587023,0.8453357043089689,0.29852971548985946,0.2711292554818934
5103,GSM5924031_ffpe_c_3,6,0,immunogenic,2.450434143543243,0.011221045851707459,0.2865433050727202,0.18798568469506724,0.3244413466342318
5146,GSM5924031_ffpe_c_3,7,0,immunogenic,1.64337894984654,0.0758495584272203,0.5753250148733285,0.2498152272525804,0.30504694298150126
5156,GSM5924031_ffpe_c_3,5,0,immunogenic,1.6878347002665202,0.008685584704081225,0.8993671316089051,0.16168327081083045,0.2958022094262738
5193,GSM5924031_ffpe_c_3,4,0,immunogenic,2.2758913707733153,-0.03214529996116956,0.37711896288274516,0.3402565905542084,0.30146194925677383
5202,GSM5924031_ffpe_c_3,16,0,immunogenic,0.9919328814744948,0.04197166134913763,0.6920797326272785,0.017129357753679016,0.28975678612961564
5271,GSM5924031_ffpe_c_3,4,1,tolerogenic,1.3742195558547974,0.004994180053472522,0.08286653097831842,0.1944912106701822,0.22013302178319252
5275,GSM5924031_ffpe_c_3,9,0,immunogenic,1.1569833218609844,0.03452883040463483,0.42884440842167165,0.18524900545041031,0.27419807555365217
5279,GSM5924031_ffpe_c_3,5,-1,uncertain,1.5039263191223147,0.05939204410711925,0.09768797532476559,-0.05367288897735902,0.22037038618786867
5283,GSM5924031_ffpe_c_3,4,0,immunogenic,0.2871365904808044,0.013753272195657095,1.3446162638038095,0.23097764566691237,0.3134110658492483
5287,GSM5924031_ffpe_c_3,7,0,immunogenic,1.1592824354625884,-0.00865897891067323,0.6240431219124346,0.17079328523913848,0.24316633666913648
5294,GSM5924031_ffpe_c_3,5,0,immunogenic,1.281549908955892,0.009500078757603964,0.4092099382419779,0.027671870944475863,0.22342586908593645
5321,GSM5924031_ffpe_c_3,3,-1,uncertain,0.9803415679931641,-0.0033834204408857518,0.017996396881964066,0.12736104473923193,0.21765312063330525
5333,GSM5924031_ffpe_c_3,7,0,immunogenic,1.326789045787993,0.02414446580977667,0.5765035919640832,0.07696393382497678,0.26041633098361794
5334,GSM5924031_ffpe_c_3,3,0,immunogenic,2.0202025487687854,0.015054749117957225,0.41616377023735424,0.167088162136399,0.3170051687899251
5387,GSM5924031_ffpe_c_3,6,0,immunogenic,1.8434829319847956,0.14115212301413219,0.27145839540243955,0.25249030790746413,0.28861787636628616
5434,GSM5924031_ffpe_c_3,3,1,tolerogenic,1.2818147966596813,0.21226207905345496,0.7448319594065348,-0.0407032806062538,0.2910055587124139
5443,GSM5924031_ffpe_c_3,19,0,immunogenic,1.0674210526650412,0.04460418287076449,0.4281837345120249,0.161760574170467,0.23918702624139018
5472,GSM5924031_ffpe_c_3,4,0,immunogenic,2.2898629331588745,0.09386859069267908,0.4339181539988277,0.3145049763448311,0.31617970422836483
5498,GSM5924031_ffpe_c_3,4,1,tolerogenic,1.099114260673523,0.17833109736442565,0.6288986967669593,0.5885735222787568,0.2414937549044167
5501,GSM5924031_ffpe_c_3,4,-1,uncertain,1.3538940238952637,-0.00804508546988169,0.07036389922252807,-0.05775501384879604,0.2168622512188919
5503,GSM5924031_ffpe_c_3,14,0,immunogenic,1.4525753897712341,0.0791264885238239,0.2757250373325651,0.16317252385151848,0.28707744563461446
5505,GSM5924031_ffpe_c_3,30,0,immunogenic,0.6493314952850342,0.0010008361140886894,0.6486584765742524,0.06456032529021756,0.23949801720584907
5511,GSM5924031_ffpe_c_3,3,1,tolerogenic,0.5563610659705268,0.1558166304561827,0.38098122134353174,0.3969599866706514,0.2119451443497702
5531,GSM5924031_ffpe_c_3,10,0,immunogenic,0.9333689041137696,0.0437152492403984,0.5504351674908341,0.07285992807812161,0.23347921504066446
5536,GSM5924031_ffpe_c_3,4,0,immunogenic,1.6327289644877117,0.06919051110744476,0.613453341854943,0.20219682111884607,0.3004377579944855
5562,GSM5924031_ffpe_c_3,4,-1,uncertain,1.141581656138102,0.10703465978304545,0.07113529817022457,-0.04498002661599052,0.2327467313985377
5576,GSM5924031_ffpe_c_3,13,0,immunogenic,1.7783449647365475,0.03787282555531234,0.3611248252738235,0.15667259713523407,0.2936983372582879
5582,GSM5924031_ffpe_c_3,6,-1,uncertain,1.2736495770348444,-0.008853221999274366,0.14046371926362264,0.020428002001059164,0.2271614159381754
5589,GSM5924031_ffpe_c_3,3,0,immunogenic,1.251941916147868,0.0325353107187483,0.43762916085695985,0.027391779141795376,0.24276808529972374
5619,GSM5924031_ffpe_c_3,6,0,immunogenic,0.9713340711593629,0.09100300368335512,0.373189253237111,0.14631074654935586,0.23742852447931886
5632,GSM5924031_ffpe_c_3,3,-1,uncertain,1.28921632554796,-0.03795186691813999,-0.05825748467686201,-0.05270844360794685,0.2249262111098901
5681,GSM5924031_ffpe_c_3,6,0,immunogenic,1.2999022579193116,0.14389470987849765,0.7181238869223932,0.07527281712201306,0.312493873267511
5688,GSM5924031_ffpe_c_3,4,0,immunogenic,1.6526041507720948,-0.0023514801263809244,0.2244784366903883,0.08274630452647355,0.24411500866479408
5700,GSM5924031_ffpe_c_3,5,1,tolerogenic,1.948331723531087,0.1207172649304072,0.07942676182949182,0.21983448866641883,0.2694704372792599
5717,GSM5924031_ffpe_c_3,3,0,immunogenic,0.9934553103976779,0.03183587455087238,0.4911875748875165,0.09450316942902126,0.24854259570708073
5733,GSM5924031_ffpe_c_3,4,1,tolerogenic,0.5060553503036499,0.17880921398599942,0.4924139284124278,0.21829902902998105,0.24766992346714117
5736,GSM5924031_ffpe_c_3,9,0,immunogenic,1.5176039264820238,0.019996904774948407,0.4822603113589731,0.22417188702207624,0.2564970580811707
5756,GSM5924031_ffpe_c_3,4,0,immunogenic,1.7064961703618369,-0.09960314750671387,0.4654975256534538,0.09200998839705882,0.2786464956986067
5759,GSM5924031_ffpe_c_3,3,0,immunogenic,1.4963411691453723,0.046005012459225135,1.0023193600201847,0.30784059871326797,0.3108836004493283
5799,GSM5924031_ffpe_c_3,3,0,immunogenic,0.9669016101625232,-0.05833875656127929,0.5342424955432262,0.1476853609887839,0.2654193093656129
5815,GSM5924031_ffpe_c_3,4,0,immunogenic,2.299322018623352,0.09935683012008667,0.41780846392867543,0.10752455134584443,0.3315416515139324
5870,GSM5924031_ffpe_c_3,3,0,immunogenic,0.5102660708957248,0.05124208953645495,0.4104308496019254,0.29963737754308023,0.22014747284917602
5890,GSM5924031_ffpe_c_3,6,0,immunogenic,1.3529854814211528,0.13455661823352177,0.717079313716503,0.07738332876854069,0.3782013659925543
5925,GSM5924031_ffpe_c_3,4,1,tolerogenic,2.409871718088786,0.3064533063272635,-0.015534134224207713,0.02453901376387084,0.2887604294747299
5927,GSM5924031_ffpe_c_3,3,0,immunogenic,0.9857503700256348,0.14046984685791863,0.6088133749335704,0.1347963203083385,0.2246849745264999
5970,GSM5924031_ffpe_c_3,4,0,immunogenic,0.799927663008372,0.054115913510322564,0.5758064962697751,-0.01160263208427817,0.22536780693585173
5979,GSM5924031_ffpe_c_3,25,0,immunogenic,1.7582517671585085,0.0315286957859993,0.5272582899199592,0.14902336428863835,0.27132034844259734
5992,GSM5924031_ffpe_c_3,3,0,immunogenic,1.3180063311258952,-0.032008716728952204,0.6178422251133003,0.46159702647816053,0.2653636659745922
5996,GSM5924031_ffpe_c_3,5,0,immunogenic,2.2416343917846677,0.11454949164390564,0.1657051859479962,0.2486634955743347,0.2827343053248601
6033,GSM5924031_ffpe_c_3,7,0,immunogenic,1.35653762227013,-0.028956110051700044,0.5423295036882892,0.15402814856855393,0.28812608494064795
6043,GSM5924031_ffpe_c_3,3,1,tolerogenic,1.9203565406799317,0.13271436393260957,0.06738311072391295,0.2325911304364702,0.23637653672983083
6053,GSM5924031_ffpe_c_3,3,0,immunogenic,0.2076552655961779,0.03374127348264058,0.5861218593738697,0.2759954304807515,0.2135170656401231
6076,GSM5924031_ffpe_c_3,3,0,immunogenic,1.5113617663913301,0.14343318144480388,0.7612624706242622,0.08356165580877951,0.2852311756432208
6082,GSM5924031_ffpe_c_3,5,1,tolerogenic,0.6236887079874676,0.20815356703599294,0.2502466466691759,0.14782090321935795,0.2131339842199024
6133,GSM5924031_ffpe_c_3,3,0,immunogenic,1.4587996080186632,0.02248809430334302,0.2727222771756978,-0.02566017783450757,0.24208665313209013
6201,GSM5924031_ffpe_c_3,5,0,immunogenic,0.6245347429911295,-0.02297943512598673,0.7435235555725868,-0.003260348493402665,0.23856783450259922
6230,GSM5924031_ffpe_c_3,6,-1,uncertain,1.5311015044318304,-0.031070722904470233,0.1479747236176372,0.03873253823932173,0.23683328429858252
6256,GSM5924031_ffpe_c_3,6,0,immunogenic,2.357600065867106,0.14106513208813137,0.3078340838854562,0.41866790425496475,0.3020013600770935
6267,GSM5924031_ffpe_c_3,5,0,immunogenic,2.1878740933736167,0.12040248898665111,0.2809104340245025,0.11966739876101715,0.2933160236787587
6342,GSM5924031_ffpe_c_3,6,0,immunogenic,0.8146575858857896,0.04174804435835944,0.5006841380989512,-0.10169153558686124,0.22597238951609908
6352,GSM5924031_ffpe_c_3,3,0,immunogenic,0.6017529805501303,0.05012389845318266,0.7451029518236617,0.13901717574508102,0.26154508560054984
6365,GSM5924031_ffpe_c_3,11,-1,uncertain,1.9586913839975992,0.16397175666960806,0.5140592227625781,0.009699741692801377,0.3541794722248601
6367,GSM5924031_ffpe_c_3,8,0,immunogenic,1.5634788644313813,0.13207276446123917,0.45541121344072655,0.09663632588856144,0.3001923035433266
6376,GSM5924031_ffpe_c_3,4,0,immunogenic,1.6050839360555014,0.05204649915297825,0.441208771683953,0.2594453816462045,0.27890341734457924
6388,GSM5924031_ffpe_c_3,3,0,immunogenic,0.7944389597574871,0.021987216472625734,0.7431682745615641,0.21680336544409343,0.2346848080083294
6401,GSM5924031_ffpe_c_3,3,0,immunogenic,1.1612345737881127,0.06810612003008525,0.27649465032699533,0.37282456645259154,0.23623599482622357
6433,GSM5924031_ffpe_c_3,4,0,immunogenic,1.2945203463236492,-0.02457239508628845,0.3227574066682295,0.1489984863936299,0.23806324570562745
6457,GSM5924031_ffpe_c_3,5,1,tolerogenic,1.914174996693929,0.258315756102403,0.5136256877822105,0.34928641511936376,0.30987906549887706
6462,GSM5924031_ffpe_c_3,4,0,immunogenic,1.0525127879778544,0.028897603352864586,0.2584958410624302,0.1419657355607158,0.21731456485729056
6471,GSM5924031_ffpe_c_3,3,1,tolerogenic,0.6137047237820096,0.2999464633729723,0.48606205628777194,0.6554357329602997,0.23464734120736241
6533,GSM5924031_ffpe_c_3,3,1,tolerogenic,1.8501919004652232,0.1966377194722493,-0.11307130789114568,0.2772984409974481,0.215752121695347
6544,GSM5924031_ffpe_c_3,3,0,immunogenic,1.39118316438463,0.10265423734982809,0.5996968718088838,0.13412922151160964,0.25523280264122455
6556,GSM5924031_ffpe_c_3,4,-1,uncertain,0.8174148543675741,0.1509306271870931,0.9869708159957269,0.1776409756053578,0.30232186262558025
6594,GSM5924031_ffpe_c_3,3,1,tolerogenic,2.2120323605007592,0.1046447139316135,0.13593497019424183,0.3137375828392979,0.34578158752522264
6604,GSM5924031_ffpe_c_3,3,-1,uncertain,1.6552896033393012,0.10470337020026312,0.11968313965331824,0.03155710657036267,0.27501994856558454
6610,GSM5924031_ffpe_c_3,6,-1,uncertain,1.772828191121419,0.07824753781159718,-0.026518067727586636,0.01436159201342648,0.24720031508851678
6652,GSM5924031_ffpe_c_3,3,0,immunogenic,1.7183951441446943,-0.03762025379472309,0.24463277152090357,0.3417570587761876,0.225461659827228
6668,GSM5924031_ffpe_c_3,5,0,immunogenic,1.3391435559590659,0.047329739252726245,0.15402891322819873,-0.05831894128009526,0.26494711297575685
6686,GSM5924031_ffpe_c_3,6,1,tolerogenic,1.989815396732754,0.22528552737500931,0.5107431909451983,0.12463536575587109,0.36720967559485795
6696,GSM5924031_ffpe_c_3,22,0,immunogenic,1.136145235047196,0.060226713283495485,0.7392782290886036,0.12484320291583971,0.2769087421581511
6712,GSM5924031_ffpe_c_3,5,-1,uncertain,1.958327355702718,0.017154813090960185,-0.14039673901567556,0.08403637941437536,0.24818338494379102
6769,GSM5924031_ffpe_c_3,9,-1,uncertain,1.779060209415577,0.1611668378556216,0.316603606531248,0.1233367734217617,0.30792935272946165
6814,GSM5924031_ffpe_c_3,3,0,immunogenic,0.6159140025244819,0.055322837101088644,0.6105414799568227,0.21527363090001372,0.23198101246728875
6839,GSM5924031_ffpe_c_3,9,0,immunogenic,1.7411893922311288,0.008380137560544183,0.3842774426896965,0.12072069765341403,0.30073400179434406
6844,GSM5924031_ffpe_c_3,7,-1,uncertain,1.1863687687828428,0.15842941006024677,0.2886587553382092,-0.12383223548424019,0.2272092533781505
6868,GSM5924031_ffpe_c_3,3,0,immunogenic,1.166716618008084,0.009693526824315388,0.5176150369323063,0.4387980954012887,0.24039084180862627
6878,GSM5924031_ffpe_c_3,4,0,immunogenic,1.7191819715499876,0.022508656630913414,0.38144546416070735,0.0807485050625271,0.31861443956439867
6933,GSM5924031_ffpe_c_3,6,1,tolerogenic,1.9685491466522216,0.1782007319894102,0.37571154168559245,0.1845914933416579,0.30580159632587495
6947,GSM5924031_ffpe_c_3,6,0,immunogenic,0.7684866714477541,0.07320856392383578,0.6128531606109054,0.12004979563883256,0.250683002174473
6948,GSM5924031_ffpe_c_3,8,0,immunogenic,1.6655968896547955,0.05314326861252387,0.2149713652001487,0.058258885054877335,0.27575752075426835
6965,GSM5924031_ffpe_c_3,3,0,immunogenic,0.5338021818796793,0.016683246824476448,0.34615769851890077,0.1687578332945955,0.22064358191883704
6984,GSM5924031_ffpe_c_3,4,-1,uncertain,1.2020604372024537,0.001844954093297324,0.011783422394232315,0.17563089493549228,0.22329202400305104
6989,GSM5924031_ffpe_c_3,8,0,immunogenic,1.5572902782758078,0.03168874454994996,1.025860976691198,0.0816303105065317,0.30564626371629217
6994,GSM5924031_ffpe_c_3,6,-1,uncertain,1.9027455933888753,-0.008927291300561692,-0.03097617214777654,0.07906748513982752,0.2662748819055229
7052,GSM5924031_ffpe_c_3,3,0,immunogenic,0.8560159810384115,-0.04275706827640533,0.29695695136934014,0.21436731919696436,0.20677873505361774
7058,GSM5924031_ffpe_c_3,3,1,tolerogenic,1.694085456000434,-0.044728470908270944,0.07320763667424521,0.22510551186121674,0.22857452994252694
7068,GSM5924031_ffpe_c_3,3,0,immunogenic,0.8661825349595812,0.11332661787668863,0.6692749289952545,0.36240481206463643,0.29133294719133246
7081,GSM5924031_ffpe_c_3,3,0,immunogenic,1.722065232594808,0.02337905685106913,0.16873697158864853,0.31501425910076314,0.2558291891071687
7083,GSM5924031_ffpe_c_3,3,0,immunogenic,1.2748418829176162,0.012739876508712758,0.4170791713476983,0.1854129839425135,0.2594712328370455
7085,GSM5924031_ffpe_c_3,4,0,immunogenic,1.2569699017206828,0.07506127297878265,0.6844120383864701,0.09806845519277785,0.2659059208808868
7086,GSM5924031_ffpe_c_3,3,-1,uncertain,2.0793990622626413,0.1665706108676063,0.3719198212077723,0.04626637837702178,0.3091988206097018
7088,GSM5924031_ffpe_c_3,3,0,immunogenic,2.225970238579644,0.13778107735845777,0.28934727814863825,0.35173055346967397,0.3206904756986721
7110,GSM5924031_ffpe_c_3,9,0,immunogenic,0.7856884673789696,0.05211248035784121,0.666871265931563,0.06472240842954077,0.2376816841840706
7144,GSM5924031_ffpe_c_3,3,0,immunogenic,1.985878717634413,0.010873222483528983,0.4607459447199247,0.10865708441043943,0.3208897716540936
7146,GSM5924031_ffpe_c_3,6,0,immunogenic,2.02557273334927,0.07929075280825297,0.4439521819252759,0.2113721627578992,0.2985045927205054
7147,GSM5924031_ffpe_c_3,4,0,immunogenic,1.0057050450642904,0.027194508115450544,0.8676891649010204,0.3192515903049045,0.2803377330727071
7148,GSM5924031_ffpe_c_3,4,0,immunogenic,1.1233485809961956,0.04121366679668426,0.6174880224044877,0.12296951924911653,0.2826509712573756
7152,GSM5924031_ffpe_c_3,5,0,immunogenic,1.4530265744527182,-0.0016481416424115492,0.2204106598189383,0.08794069680300627,0.26186861293405317
7169,GSM5924031_ffpe_c_3,5,-1,uncertain,1.2640159403483076,0.15744330477714538,0.41608798937364055,0.021002384917904626,0.25103883146833816
7180,GSM5924031_ffpe_c_3,10,0,immunogenic,1.7724489409128825,0.008426140646139783,0.4664120005838798,0.21322274624699294,0.2649265187429253
7199,GSM5924031_ffpe_c_3,3,0,immunogenic,0.8339788670010035,0.099534260696835,0.6326102656547469,0.09140622298725527,0.24447404058722536
7236,GSM5924031_ffpe_c_3,4,0,immunogenic,2.421449268658956,0.01758913879593213,0.19068372309809983,0.19003935992115673,0.31403725492218765
7238,GSM5924031_ffpe_c_3,6,0,immunogenic,0.9823190805647108,0.08014502687586679,0.2745894577968803,-0.0009430482732727952,0.2327777835272431
7246,GSM5924031_ffpe_c_3,3,0,immunogenic,1.4139037715064156,0.022579923735724556,0.30732031181605174,0.17433909992577648,0.22497587660878612
7247,GSM5924031_ffpe_c_3,3,-1,uncertain,1.5290572378370495,0.004011830621295509,0.1454843228513544,0.056532508195048625,0.21319454358313708
7258,GSM5924031_ffpe_c_3,5,1,tolerogenic,1.4507017466227212,0.20820633840560915,0.3231620704284822,0.10688874971987024,0.24225415030310032
7260,GSM5924031_ffpe_c_3,4,0,immunogenic,1.6564991172154742,0.07371428380409875,0.4679441906587042,0.19268793674430465,0.2975301292907131
7289,GSM5924031_ffpe_c_3,3,0,immunogenic,1.0818816301557752,-0.06511807789405187,0.20682041612939797,0.29842750680968416,0.20750751778312035
7294,GSM5924031_ffpe_c_3,4,-1,uncertain,1.3246167842547099,0.05315209453304609,-0.030492637193564216,-0.06900104991715363,0.22992584214607653
7337,GSM5924031_ffpe_c_3,5,1,tolerogenic,1.6052928759257,0.23596365066369374,0.7459970536858144,0.39741301242751315,0.3049389393415437
7345,GSM5924031_ffpe_c_3,7,0,immunogenic,1.0868264330001103,0.005158944584074472,0.8673421547870444,0.22563717826276283,0.2594549129695291
7368,GSM5924031_ffpe_c_3,9,0,immunogenic,2.0092634395316793,0.0932068544405478,0.2459382612162032,0.10281439563374462,0.28103031494135683
7384,GSM5924031_ffpe_c_3,4,0,immunogenic,0.3345563093821208,-0.05412314881881079,0.6479300370421072,0.3117595152421432,0.22912085013867087
7391,GSM5924031_ffpe_c_3,4,1,tolerogenic,0.800516840616862,0.16433688779671984,0.47075692872808445,0.26358857762933985,0.27357361378718503
7405,GSM5924031_ffpe_c_3,4,0,immunogenic,0.8200028959910074,0.031694276730219524,0.6652377049128213,0.20224238947184392,0.22804251022430702
7473,GSM5924031_ffpe_c_3,4,0,immunogenic,1.6352925809224448,0.057086854750911395,0.32132734704499294,0.1652631178046718,0.2730938252577706
7474,GSM5924031_ffpe_c_3,5,0,immunogenic,1.8771695925394696,0.13560355987151465,0.5327104472150707,0.16431719486159507,0.29401546233895604
7482,GSM5924031_ffpe_c_3,4,-1,uncertain,2.106172517140706,0.15177858332792918,0.7036898512430866,0.057179827280718895,0.3827848294261439
